sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00WTT_McGill/problems/chr5:49600000-91636128,819464,1.0178387334772487,30,1,12.055004251736804,5.787579974239321,2.0,145.3231275093924,0,150,150,3.0,4.3002163752352045,23.277680697972016,805103,151,1.0,2.0,4.0,0.9963404033493711
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XGE_McGill/problems/chr5:49600000-91636128,1052651,1.0111911515935144,21,1,7.676992757267609,3.8064182393501644,2.0,58.93621779513932,0,137,137,2.0,5.574652244441723,41.74596895682176,1041002,138,1.0,2.0,3.0,0.9911950995293897
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XHC_McGill/problems/chr5:49600000-91636128,924681,1.0549805987739749,9,1,5.3184013161437615,2.8861461371010804,2.0,28.2853925595597,0,105,105,2.0,6.28368475320845,57.32250380268342,876492,105,1.0,2.0,3.0,0.9793482063249417
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XK6_McGill/problems/chr5:49600000-91636128,986829,1.0205236286470394,21,1,7.3686505709133785,3.5707250585325094,2.0,54.29701123622206,0,145,145,2.0,5.654770009725386,42.715067987012475,966984,140,1.0,2.0,3.0,0.9901795435553945
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XRT_McGill/problems/chr5:49600000-91636128,659269,1.0135100025980774,27,1,9.302600378571338,4.407846796683075,1.0,86.53837380339559,0,116,116,2.0,4.188416710107007,21.793882286425053,650482,117,1.0,1.0,3.0,0.9939381494946138
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YCI_McGill/problems/chr5:49600000-91636128,1027113,1.031226562758845,30,1,9.305781196001938,4.391291470383891,2.0,86.59756366786327,0,170,170,2.0,5.808898415646875,47.858870645141025,996012,171,1.0,2.0,3.0,0.9936414431416737
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YEE_McGill/problems/chr5:49600000-91636128,933786,1.063936258575252,8,1,3.0894625352916516,2.1723867230582723,2.0,9.54477875697072,0,160,160,2.0,12.010893971661659,350.7826315034939,877672,143,1.0,2.0,3.0,0.9374364668530053
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YH8_McGill/problems/chr5:49600000-91636128,903492,1.0074295099734731,14,1,4.965189565930383,2.7252009856940558,2.0,24.653107425623947,0,112,112,2.0,6.371750443085043,56.318526067228994,896830,111,1.0,2.0,3.0,0.9792324546639052
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YK2_McGill/problems/chr5:49600000-91636128,1020152,1.0096556201726847,12,1,6.281350560243047,3.366058093996716,2.0,39.45536486066565,0,106,106,2.0,5.644954965238591,43.357840952430365,1010397,107,1.0,2.0,3.0,0.9869285971425984
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S00YRP_McGill/problems/chr5:49600000-91636128,844904,1.0353835030574856,51,1,12.10604130830914,5.596326610141037,2.0,146.55623615848728,0,156,156,2.0,4.293692313877964,23.52630315686683,816031,157,1.0,2.0,3.0,0.9961715936332068
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S00YVH_McGill/problems/chr5:49600000-91636128,973632,1.01188110579921,19,1,7.960450629959918,3.9589669933828793,2.0,63.368774232029246,0,121,121,2.0,4.773485351174225,28.94419806496971,962201,122,1.0,2.0,3.0,0.9917927928430484
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S0100M_McGill/problems/chr5:49600000-91636128,873643,1.0347432042060432,18,1,5.597506144407265,2.8849190463218486,2.0,31.332075036677086,0,140,140,2.0,6.093175762564601,54.608020911195666,844310,135,1.0,2.0,3.0,0.9823084655649016
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S011AZ_McGill/problems/chr5:49600000-91636128,1093485,1.0295586724678016,13,1,6.059993259156856,3.2885484496634945,2.0,36.72351830102654,0,150,150,2.0,7.247674433073547,83.85974388493898,1062092,151,1.0,2.0,3.0,0.9851289031180654
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S011JH_McGill/problems/chr5:49600000-91636128,768125,1.0374585860714136,17,1,7.189303512691548,3.270483743746556,1.0,51.686084997599025,0,151,151,2.0,6.246833297754348,53.5938151122813,740392,146,1.0,1.0,3.0,0.9891932430128819
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S01238_McGill/problems/chr5:49600000-91636128,767509,1.0160743056024422,21,1,11.604578949650172,5.247042501138518,2.0,134.66625259866387,0,136,136,2.0,4.421061802209486,23.841983646408664,755368,137,1.0,2.0,3.0,0.9960897511906225
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S01246_McGill/problems/chr5:49600000-91636128,802486,1.0069515374943847,16,1,4.482444445098218,2.573744552649047,2.0,20.092308203391873,0,99,99,2.0,5.6944487411354014,46.01526579344649,796947,98,1.0,2.0,3.0,0.9745350789799659
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S0130A_McGill/problems/chr5:49600000-91636128,817251,1.0170834971948566,33,1,12.748137852681708,5.7995133941072154,2.0,162.5150187109762,0,135,135,2.0,4.165877211624625,21.11655084002151,803525,136,1.0,2.0,3.0,0.9967372670472016
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S01342_McGill/problems/chr5:49600000-91636128,650020,1.3172885766222924,17,1,7.7439765693639435,3.51795912080964,2.0,59.96917310685775,0,113,113,2.0,5.4047914421383725,36.1170569178043,493454,113,1.0,2.0,3.0,0.983614566831532
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S0137X_McGill/problems/chr5:49600000-91636128,1300474,1.0163708933066673,62,1,11.226949748143513,5.457472599270981,2.0,126.04440064733969,0,136,136,3.0,4.646400652884991,26.81144538312575,1279528,137,1.0,2.0,4.0,0.9957808450425183
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S013CN_McGill/problems/chr5:49600000-91636128,931440,1.018406853231723,67,1,13.20712017959975,6.089603610735114,2.0,174.42802343839094,0,145,145,3.0,4.0996516346600815,20.05920828790935,914606,146,1.0,2.0,4.0,0.9969164979064538
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S00KU1_McGill/problems/chr5:49600000-91636128,363398,1.0024772413793104,8,1,1.4707069979059333,1.1892408572666007,1.0,2.162979073689483,0,57,57,2.0,7.217089332697405,152.82125050014307,362501,58,0.0,1.0,2.0,0.7670226946730054
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S010MF_McGill/problems/chr5:49600000-91636128,1050052,1.028879713260525,12,1,3.5222093752654526,2.4402491134934188,2.0,12.40595888320785,0,135,135,2.0,8.239031151574403,135.1344171792542,1020579,128,1.0,2.0,3.0,0.9561153303410088
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S010P9_McGill/problems/chr5:49600000-91636128,1073673,1.0227483158568555,19,1,6.650120612124015,3.2782548559573175,2.0,44.22410415579668,0,165,165,2.0,7.064493100288385,71.3082157223066,1049793,157,1.0,2.0,3.0,0.9878685065134778
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S010VY_McGill/problems/chr5:49600000-91636128,1091500,1.0090672760822859,20,1,5.8403139253830965,3.150125775058173,2.0,34.10926674702371,0,131,131,2.0,6.131533824992854,51.880268815874324,1081693,128,1.0,2.0,3.0,0.984876982489449
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011DT_McGill/problems/chr5:49600000-91636128,1031826,1.0247979357565813,19,1,8.027776724761694,3.7625437126747636,2.0,64.44519914262558,0,125,125,2.0,6.158546093924663,49.31939619138458,1006859,126,1.0,2.0,3.0,0.991625315578002
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011ER_McGill/problems/chr5:49600000-91636128,919552,1.0074599312183166,10,1,4.436012176745333,2.6221886969402153,2.0,19.678204032232866,0,94,94,2.0,6.0075175324694365,49.646121266341375,912744,95,1.0,2.0,3.0,0.9739816298246157
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011HL_McGill/problems/chr5:49600000-91636128,806805,1.0252824338234359,15,1,7.218394110585394,3.244927317066352,2.0,52.1052135357339,0,140,140,2.0,6.203540578301887,50.71395366552386,786911,138,1.0,2.0,3.0,0.9896404598754505
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011UW_McGill/problems/chr5:49600000-91636128,928287,1.004250517656579,5,1,1.4814391146891623,1.7091433090390205,2.0,2.194661850531009,0,94,94,1.0,12.460810453074174,587.3276688198623,924359,92,1.0,2.0,2.0,0.7691653853764381
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S013DL_McGill/problems/chr5:49600000-91636128,889054,1.034215445750028,52,1,10.222766946552113,4.492669041298587,2.0,104.5049640435184,0,144,144,2.0,5.389201917937054,37.45996205916965,859642,144,1.0,2.0,3.0,0.9946609206119017
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr11:55100000-69089801,513992,1.0722865928710608,33,1,22.225776997173625,13.3119123466912,5.0,493.98516312809227,0,236,236,13.0,3.646331472506942,18.287566878174317,479343,237,2.0,5.0,15.0,0.998727601037536
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr4:52660117-59739333,110446,1.0363899106673673,80,1,12.595564563409601,5.192035207236626,2.0,158.6482466710197,0,121,121,2.0,4.71821331418207,25.833889550560542,106569,122,1.0,2.0,3.0,0.9961199998345639
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr5:49600000-91636128,806048,1.0439913843459836,119,1,14.334910126801159,7.088574559244849,2.0,205.48964834346643,0,175,175,5.0,4.170561895782892,22.36149929885233,772084,176,1.0,2.0,6.0,0.997121405985505
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr8:12141854-43500000,616071,1.0512403547868583,69,1,18.534653238176162,8.712524507587327,2.0,343.53337065943407,0,228,228,6.0,4.493269605479899,26.539804908689163,586043,228,1.0,2.0,7.0,0.9982311931400005
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr11:55100000-69089801,462388,1.0824246567004856,77,1,21.23587106225417,12.42901219395148,4.0,450.962219772684,0,225,225,13.0,3.4911281034473935,16.259367379672575,427179,225,1.0,4.0,14.0,0.9985549007193907
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr4:52660117-59739333,103492,1.0429507205482214,18,1,8.359656920029767,3.64068688212353,1.0,69.88386382060158,0,87,87,2.0,4.933119143022253,27.866263382038206,99231,88,1.0,1.0,3.0,0.9918684947587296
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr5:49600000-91636128,807829,1.0559166067577284,23,1,12.973731190911494,6.513198466507462,2.0,168.31770101402975,0,152,152,4.0,4.12689512516372,21.954806469622717,765051,153,1.0,2.0,5.0,0.9964814404848825
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr8:12141854-43500000,607243,1.0650489779095158,83,1,18.150334202298374,8.295529644518343,2.0,329.4346316551222,0,222,222,5.0,4.438368902505056,25.085263692997533,570156,222,1.0,2.0,6.0,0.9980536319623402
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr11:55100000-69089801,410308,1.069446182075983,16,1,15.300737059287764,8.436213884508621,3.0,234.11255455746195,0,160,160,7.0,3.7907777561119778,18.75241495078159,383665,161,1.0,3.0,8.0,0.9973802040821254
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr4:52660117-59739333,113100,1.043656396201866,50,1,5.430439101989431,2.3700839715788504,1.0,29.48966884041578,0,78,78,1.0,6.955810799483605,58.54448096747595,108370,79,1.0,1.0,2.0,0.9800653346781607
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr5:49600000-91636128,770356,1.0493712131118957,34,1,8.017803656515548,3.5732155676305966,2.0,64.28517547443408,0,138,138,2.0,5.9876391521081995,47.84790864597431,734113,138,1.0,2.0,3.0,0.9910046645540904
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr8:12141854-43500000,595922,1.0534594585994579,42,1,10.933826188126009,4.492391484968587,2.0,119.54855511215013,0,160,160,2.0,5.775407661443258,43.18066787361123,565682,160,1.0,2.0,3.0,0.9950527933684266
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr11:55100000-69089801,361350,1.0426344734457864,23,1,15.69516919256346,8.222840654980885,2.0,246.33833598319313,0,184,184,6.0,3.944699524266002,20.442486349338896,346575,185,1.0,2.0,7.0,0.9976737237514605
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr4:52660117-59739333,111300,1.0141137666171607,19,1,4.9665299563885155,2.260277717034769,1.0,24.66641980770451,0,70,70,1.0,6.8809578765026975,57.7309595685235,109752,71,1.0,1.0,2.0,0.9787391605822753
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr5:49600000-91636128,751652,1.0215563930518312,20,1,8.527412502096674,3.7907411333637766,2.0,72.71676398091465,0,152,152,2.0,6.096260855463802,53.2297643443387,735792,152,1.0,2.0,3.0,0.9926459504530474
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr8:12141854-43500000,580479,1.0268893767502418,43,1,11.999462322748222,4.855211576563827,2.0,143.98709603505418,0,176,176,2.0,5.539800487520861,39.55330185399961,565280,177,1.0,2.0,3.0,0.9961772575599465
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr11:55100000-69089801,417750,1.0798089300392375,35,1,27.662716002831935,16.083210339256865,4.0,765.225856653334,0,244,244,17.0,3.176156555166113,12.512979651380284,386875,245,1.0,4.0,18.0,0.9991584058432508
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr4:52660117-59739333,82868,1.0264451958926337,31,1,12.172373388913087,4.762504025565437,1.0,148.1666739191195,0,102,102,1.0,4.377855925771378,21.23046400618599,80734,103,1.0,1.0,2.0,0.9962726337071662
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr5:49600000-91636128,629276,1.0408860688304513,40,1,16.53566894848591,7.629543187678952,2.0,273.4283475739211,0,206,206,4.0,4.304322040084786,24.944049585139116,604559,206,1.0,2.0,5.0,0.9979035593397796
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr8:12141854-43500000,495371,1.0530398367416351,96,1,23.258929819455872,10.175564016062209,2.0,540.9778163463735,0,253,253,6.0,4.214491383639398,22.15219682125112,470421,253,1.0,2.0,7.0,0.9988069087072181
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr11:55100000-69089801,412270,1.0522729012991654,17,1,17.29618984250936,9.99280228489169,3.0,299.158183068124,0,170,170,10.0,3.6642869073951156,17.64353969760146,391791,170,1.0,3.0,11.0,0.998036958146747
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr4:52660117-59739333,92588,1.0207596053139298,42,1,7.719536317712943,3.0650563358542984,1.0,59.591240960489095,0,108,108,1.0,6.545129250213947,55.01997562290395,90706,109,1.0,1.0,2.0,0.9907819654114296
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr5:49600000-91636128,700102,1.0318804608001508,34,1,11.343132404817766,5.3593053813489995,2.0,128.66665275322688,0,155,155,3.0,4.743459468934628,30.354428835752095,678473,156,1.0,2.0,4.0,0.9956965443304837
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr8:12141854-43500000,550194,1.039502272873267,53,1,16.371600823877877,7.092080478077111,2.0,268.02931353639883,0,201,201,4.0,4.903595020971909,31.093044345454235,529287,202,1.0,2.0,5.0,0.9978342766670092
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr11:55100000-69089801,390886,1.0631059907583436,21,1,17.198921933847128,9.31334787480554,3.0,295.8029156865678,0,201,201,8.0,4.059697060747197,22.43932397395311,367684,202,1.0,3.0,9.0,0.9979597821068648
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr4:52660117-59739333,108600,1.0349756980844373,4,1,5.407467806293517,2.551657756049213,1.0,29.24070807610082,0,82,82,1.0,6.584925276616361,55.51688167380051,104931,83,1.0,1.0,2.0,0.9810820514350017
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr5:49600000-91636128,803523,1.043274867468284,25,1,10.108280787922903,4.9289737390839194,2.0,102.17734048749126,0,171,171,3.0,5.196302703150108,40.490636410369795,770194,172,1.0,2.0,4.0,0.9944217683068421
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr8:12141854-43500000,596618,1.0516539341528677,66,1,15.39430778610258,6.514946722720182,2.0,236.9847122132585,0,211,211,3.0,5.189981524061822,35.28753165689152,567315,212,1.0,2.0,4.0,0.9974523250848423
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr11:55100000-69089801,391284,1.2666396905297574,57,1,25.6693870844521,12.268992217949217,4.0,658.9174332914363,0,355,355,10.0,5.321024708376868,41.22551532052412,308916,352,1.0,4.0,11.0,0.9985441315721036
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr4:52660117-59739333,148304,1.2499599652751439,6,1,8.577856273379123,4.169889083676084,2.0,73.57961824674956,0,109,109,3.0,6.001890865550583,44.16432477807358,118648,110,1.0,2.0,4.0,0.9877150861599575
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr5:49600000-91636128,1174400,1.2678165250124958,22,1,15.360050307083318,7.784375344104292,3.0,235.93114543613032,0,244,244,6.0,4.7629038596228055,31.49381714252592,926318,241,1.0,3.0,7.0,0.9960046480792136
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr8:12141854-43500000,758764,1.2736196483783575,117,1,25.270934166418918,10.222796283707229,3.0,638.620113643479,0,373,373,6.0,5.8092125152251475,45.85087168266365,595755,373,1.0,3.0,7.0,0.998397959407455
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr11:55100000-69089801,746668,1.115618733994137,33,1,33.82084294985766,20.22229775865959,7.0,1143.849417838937,0,297,297,20.0,3.2730805038509576,13.371975288235628,669287,298,2.0,7.0,22.0,0.9993856182754177
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr4:52660117-59739333,148256,1.0610936158030346,50,1,14.779714310593398,6.2471997766978475,2.0,218.4399551027593,0,156,156,3.0,4.8694174570242,27.997592485757835,139721,157,1.0,2.0,4.0,0.9971958620692492
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr5:49600000-91636128,1180736,1.080191751747356,58,1,22.289055517122982,11.115889856286953,3.0,496.8019958453905,0,291,291,8.0,4.189267367278264,23.781848255050523,1093081,291,1.0,3.0,9.0,0.9987181147307728
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr8:12141854-43500000,899393,1.0919310113734593,130,1,30.110882787705957,14.193017131798662,3.0,906.6652622549668,0,313,313,10.0,4.193912863391114,22.068325661540182,823673,314,1.0,3.0,11.0,0.9991959077245224
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr11:55100000-69089801,458206,1.0841622578294323,34,1,21.349005500328406,13.624606932190035,4.0,455.7800358530526,0,196,196,14.0,2.8511453732364065,10.152908058742035,422637,197,2.0,4.0,16.0,0.9985843692017231
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr4:52660117-59739333,90162,1.037465767610982,21,1,8.471776572320472,3.6337464185853845,1.0,71.770998291318,0,81,81,2.0,4.633393329319702,24.056503887952264,86907,82,1.0,1.0,3.0,0.9921738085541253
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr5:49600000-91636128,717616,1.0527229945017869,40,1,13.655697385164583,7.043903490949526,2.0,186.47807107519083,0,155,155,5.0,3.6962498583224757,17.609350912735284,681677,156,1.0,2.0,6.0,0.9968513290958039
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr8:12141854-43500000,561710,1.0627155616854063,54,1,18.113642940962414,8.956470574880525,2.0,328.1040605926775,0,194,194,6.0,3.7911951336193495,18.138207552944127,528562,195,1.0,2.0,7.0,0.9981045794935196
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr11:55100000-69089801,473563,1.1331291499670995,39,1,33.92324541878276,20.427324454568513,6.0,1150.7865797429656,0,309,309,22.0,3.174117331996798,12.799961757882617,417926,310,2.0,6.0,24.0,0.9993504378949365
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr4:52660117-59739333,81936,1.0810211755392836,64,1,20.508394924323643,8.020317694865165,1.0,420.59426237202376,0,180,180,3.0,4.313648331457543,21.273871156837,75796,181,1.0,1.0,4.0,0.9983848766249768
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr5:49600000-91636128,630110,1.094623211341791,42,1,24.233517288847473,11.103015415831367,2.0,587.2633601888693,0,256,256,8.0,4.124816251324872,21.309733184154297,575642,257,1.0,2.0,9.0,0.9988743551265972
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr8:12141854-43500000,491024,1.1102433597804042,116,1,32.548450358990216,14.797437300460354,2.0,1059.4016207716504,0,327,327,11.0,4.028021334568676,20.180029664669004,442268,327,1.0,2.0,12.0,0.9992703492310597
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002EV_McGill/problems/chr5:49600000-91636128,758586,1.0674822798329935,98,1,17.56234724714782,7.958270947550912,2.0,308.43604082940055,0,233,233,5.0,4.548526545858536,28.071835517096446,710632,234,1.0,2.0,6.0,0.9979758601243816
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002FT_McGill/problems/chr5:49600000-91636128,637321,1.0707084452642914,103,1,21.122665126024188,9.534806479468578,2.0,446.1669820261584,0,228,228,6.0,4.219021287495809,22.53996162422585,595234,229,1.0,2.0,7.0,0.9985750225458748
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002MF_McGill/problems/chr5:49600000-91636128,757577,1.0144309051955007,10,1,4.922478965287205,2.6271161929349316,1.0,24.230799163694993,0,108,108,2.0,6.916837750810457,74.72551578166994,746801,109,1.0,1.0,3.0,0.9784361432934394
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002WW_McGill/problems/chr5:49600000-91636128,593654,1.055105403190977,49,1,18.555631180945248,9.067063005420776,2.0,344.31144852326753,0,280,280,7.0,4.472065619176841,29.656327643903644,562650,279,1.0,2.0,8.0,0.9982628522259813
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002XU_McGill/problems/chr5:49600000-91636128,751329,1.030184488184118,25,1,10.68195821683453,4.5773313625369525,2.0,114.10423134619874,0,162,162,2.0,5.501562753495654,40.58875750571078,729316,163,1.0,2.0,3.0,0.9951828404798382
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S0032E_McGill/problems/chr5:49600000-91636128,748696,1.0262998451015064,20,1,10.553698994234937,4.986728095943721,2.0,111.38056246091551,0,164,164,3.0,4.981332822272821,34.30124773947207,729511,163,1.0,2.0,4.0,0.9951268453164654
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S00382_McGill/problems/chr5:49600000-91636128,669728,1.0370918663621231,14,1,11.122932199132997,5.5537864522682785,2.0,123.7196207065096,0,169,169,3.0,4.459325719061343,27.9841038679266,645776,169,1.0,2.0,4.0,0.9954796244055748
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003AZ_McGill/problems/chr5:49600000-91636128,784856,1.024614850372258,12,1,5.955155075085624,3.25944057587317,2.0,35.46387196831807,0,92,92,2.0,5.139941333315788,36.601660143929166,766002,93,1.0,2.0,3.0,0.9848158610194321
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003JH_McGill/problems/chr5:49600000-91636128,836343,1.0391496880101985,25,1,11.327215020832163,5.49452744972572,2.0,128.3058001281658,0,173,173,3.0,4.805250885372308,31.78275313097408,804835,173,1.0,2.0,4.0,0.9956053204284706
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003P5_McGill/problems/chr5:49600000-91636128,704015,1.0716286277052718,56,1,21.392686210027087,10.029513257296117,2.0,457.6470232806831,0,272,272,7.0,4.246482274117816,24.364726439890656,656959,272,1.0,2.0,8.0,0.9986295083351859
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003Q3_McGill/problems/chr5:49600000-91636128,598450,1.0539784184952121,48,1,17.671350295298772,7.370689078235019,2.0,312.276621259156,0,231,231,3.0,4.812710192188817,30.273720022439697,567802,231,1.0,2.0,4.0,0.9980936910257318
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S003R1_McGill/problems/chr5:49600000-91636128,1517688,1.0973271914723475,30,1,16.673706424089463,8.6532220164011,3.0,278.0124859167222,0,228,228,6.0,4.7377835729031395,31.743130943332073,1383078,229,1.0,3.0,7.0,0.9976341963675308
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S0041C_McGill/problems/chr5:49600000-91636128,793007,1.043313576771019,28,1,13.940224493010367,6.64221285486116,2.0,194.32985891552616,0,185,185,4.0,4.133003249578676,22.184211109026762,760086,186,1.0,2.0,5.0,0.9970427913760996
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S004M7_McGill/problems/chr5:49600000-91636128,832658,1.1170424985880312,54,1,20.809528571782067,9.145256193202703,2.0,433.0364793798142,0,293,293,5.0,4.785429151722011,31.043107891997764,745414,292,1.0,2.0,6.0,0.9984006356829392
